timestamp,open,high,low,close,volume
2023-01-01 19:00:00+00:00,16592.6,16623.3,16592.6,16622.4,5482.81590243
2023-01-01 19:30:00+00:00,16621.5,16623.1,16596.3,16604.7,3010.98123073
2023-01-01 20:00:00+00:00,16604.7,16625.0,16603.5,16614.1,4567.92326805
2023-01-01 20:30:00+00:00,16614.2,16620.3,16606.1,16606.1,961.17103014
2023-01-01 21:00:00+00:00,16603.9,16604.5,16594.1,16598.7,996.6614794
2023-01-01 21:30:00+00:00,16598.6,16604.4,16597.5,16604.3,922.56063209
2023-01-01 22:00:00+00:00,16604.4,16611.1,16590.1,16594.1,1214.81111127
2023-01-01 22:30:00+00:00,16594.2,16600.8,16593.3,16600.7,1199.07369791
2023-01-01 23:00:00+00:00,16600.7,16620.2,16600.7,16606.4,1976.02183537
2023-01-01 23:30:00+00:00,16606.4,16617.0,16603.0,16615.1,2462.27477577
2023-01-02 00:00:00+00:00,16615.1,16624.8,16589.9,16589.9,851.44557882
2023-01-02 00:30:00+00:00,16587.3,16594.0,16583.1,16588.7,1853.04022418
2023-01-02 01:00:00+00:00,16585.5,16586.1,16548.7,16567.8,7253.93659745
2023-01-02 01:30:00+00:00,16567.4,16572.6,16563.4,16566.4,1826.05446763
2023-01-02 02:00:00+00:00,16566.4,16578.0,16557.0,16577.8,2414.73653495
2023-01-02 02:30:00+00:00,16577.9,16591.8,16576.9,16588.0,1585.25504327
2023-01-02 03:00:00+00:00,16588.1,16595.9,16585.2,16585.3,1077.57166378
2023-01-02 03:30:00+00:00,16585.3,16712.3,16585.3,16663.0,11821.73614336
2023-01-02 04:00:00+00:00,16663.0,16672.9,16637.0,16640.5,4231.01567421
2023-01-02 04:30:00+00:00,16640.5,16647.8,16631.5,16637.4,2803.34533384
2023-01-02 05:00:00+00:00,16638.4,16643.5,16623.8,16632.0,2484.41248456
2023-01-02 05:30:00+00:00,16631.9,16659.3,16626.4,16647.1,3780.77762199
2023-01-02 06:00:00+00:00,16647.1,16659.9,16647.0,16650.7,2205.99903478
2023-01-02 06:30:00+00:00,16650.7,16712.3,16636.7,16700.0,13787.78533681
2023-01-02 07:00:00+00:00,16712.3,16960.0,16700.0,16900.0,514454.01164017
2023-01-02 07:30:00+00:00,16940.0,16940.0,16900.0,16900.0,580862.53022592
2023-01-02 08:00:00+00:00,16900.0,17043.6,16737.8,17000.0,495217.49374331
2023-01-02 08:30:00+00:00,17000.0,19515.8,17000.0,19500.0,579072.50079589
2023-01-02 09:00:00+00:00,19515.8,19916.6,19500.0,19916.6,647937.97140663
2023-01-02 09:30:00+00:00,19916.6,23139.3,19900.0,23000.0,719238.67664569
2023-01-02 10:00:00+00:00,23000.0,23144.9,16738.1,16945.4,658072.88529052
2023-01-02 10:30:00+00:00,16944.3,17135.8,16900.0,17062.2,593115.27264621
2023-01-02 11:00:00+00:00,17062.2,17134.0,17000.0,17058.0,594732.84999038
2023-01-02 11:30:00+00:00,17058.0,17134.0,17050.0,17050.0,627523.39976912
2023-01-02 12:00:00+00:00,17050.0,17140.5,17050.0,17050.0,630388.07278303
2023-01-02 12:30:00+00:00,17050.0,17134.0,17050.0,17050.0,656988.26357923
2023-01-02 13:00:00+00:00,17050.0,17199.2,17050.0,17050.0,657934.88903121
2023-01-02 13:30:00+00:00,17050.0,17200.0,16692.0,16697.4,211638.79778311
2023-01-02 14:00:00+00:00,16697.5,16713.1,16692.5,16695.0,3872.27389564
2023-01-02 14:30:00+00:00,16695.0,16720.0,16674.9,16700.6,4829.43350158
2023-01-02 15:00:00+00:00,16700.6,16726.1,16674.2,16717.0,6050.25218844
2023-01-02 15:30:00+00:00,16717.0,16760.0,16716.9,16735.5,8273.61791021
2023-01-02 16:00:00+00:00,16735.5,16740.6,16722.0,16733.2,2758.84669013
2023-01-02 16:30:00+00:00,16733.2,16737.0,16711.3,16711.4,3142.80742516
2023-01-02 17:00:00+00:00,16711.3,16718.2,16708.4,16716.9,2771.73752862
2023-01-02 17:30:00+00:00,16716.9,16721.2,16713.4,16716.5,2271.66411129
2023-01-02 18:00:00+00:00,16716.4,16717.3,16709.4,16713.8,2261.21870359
2023-01-02 18:30:00+00:00,16713.8,16732.5,16711.3,16724.9,3455.54732059
2023-01-02 19:00:00+00:00,16725.0,16729.0,16719.1,16719.1,1174.01204965
2023-01-02 19:30:00+00:00,16719.0,16735.7,16718.8,16735.0,2195.35259465
2023-01-02 20:00:00+00:00,16735.7,16737.0,16712.9,16729.4,2580.12974351
2023-01-02 20:30:00+00:00,16729.3,16732.4,16722.0,16728.9,1459.1719356
2023-01-02 21:00:00+00:00,16728.9,16734.9,16723.3,16727.9,2168.27735258
2023-01-02 21:30:00+00:00,16728.1,16799.0,16728.0,16757.9,5230.03531409
2023-01-02 22:00:00+00:00,16757.6,16761.9,16726.7,16726.8,3809.41338599
2023-01-02 22:30:00+00:00,16726.9,16726.9,16692.4,16699.1,5640.20215377
2023-01-02 23:00:00+00:00,16699.3,16721.3,16690.1,16713.3,6317.24855349
2023-01-02 23:30:00+00:00,16712.6,16712.6,16662.7,16673.3,3520.00234038
2023-01-03 00:00:00+00:00,16673.3,16692.2,16652.3,16685.7,6865.5241347
2023-01-03 00:30:00+00:00,16685.0,16706.6,16684.2,16698.1,3847.27682767
2023-01-03 01:00:00+00:00,16692.6,16694.9,16653.3,16661.1,4266.96209494
2023-01-03 01:30:00+00:00,16660.8,16681.3,16658.2,16678.0,5617.34718382
2023-01-03 02:00:00+00:00,16676.9,16687.7,16674.8,16678.7,3005.50638115
2023-01-03 02:30:00+00:00,16677.4,16684.6,16673.6,16674.5,1956.65540293
2023-01-03 03:00:00+00:00,16673.6,16691.9,16670.0,16688.1,3824.12327574
2023-01-03 03:30:00+00:00,16687.6,16698.9,16687.4,16694.5,3605.98890617
2023-01-03 04:00:00+00:00,16692.0,16697.4,16688.8,16693.2,2424.92940363
2023-01-03 04:30:00+00:00,16693.3,16693.5,16683.2,16684.7,1154.79944475
2023-01-03 05:00:00+00:00,16685.9,16706.0,16685.0,16691.8,4365.93511031
2023-01-03 05:30:00+00:00,16691.9,16724.6,16691.8,16724.6,6456.12689644
2023-01-03 06:00:00+00:00,16724.5,16760.3,16724.5,16760.3,14978.4065047
2023-01-03 06:30:00+00:00,16759.6,16773.9,16726.1,16727.4,5881.7724745
2023-01-03 07:00:00+00:00,16727.3,16731.4,16714.3,16716.3,3266.03347442
2023-01-03 07:30:00+00:00,16716.3,16731.5,16708.8,16730.7,3954.47573724
2023-01-03 08:00:00+00:00,16730.6,16734.6,16711.1,16718.3,6497.33184177
2023-01-03 08:30:00+00:00,16718.7,16720.2,16701.5,16717.2,5474.21349465
2023-01-03 09:00:00+00:00,16717.2,16734.6,16716.4,16727.2,4827.44492972
2023-01-03 09:30:00+00:00,16727.2,16758.4,16727.1,16740.2,7998.52332052
2023-01-03 10:00:00+00:00,16740.2,16748.8,16732.2,16738.0,3535.4993965
2023-01-03 10:30:00+00:00,16738.0,16740.5,16722.5,16724.0,2446.91732586
2023-01-03 11:00:00+00:00,16724.1,16728.8,16723.2,16724.4,2849.50977017
2023-01-03 11:30:00+00:00,16724.4,16734.2,16711.2,16722.6,5019.28699292
2023-01-03 12:00:00+00:00,16722.6,16727.2,16711.0,16723.0,4013.76075306
2023-01-03 12:30:00+00:00,16722.9,16727.1,16705.4,16710.2,3318.11196838
2023-01-03 13:00:00+00:00,16710.2,16735.7,16710.1,16719.3,6606.78760502
2023-01-03 13:30:00+00:00,16719.4,16740.4,16719.4,16730.1,4999.8046236
2023-01-03 14:00:00+00:00,16727.6,16746.6,16727.0,16745.3,8292.84775646
2023-01-03 14:30:00+00:00,16745.3,16771.6,16650.0,16661.6,37457.76485855
2023-01-03 15:00:00+00:00,16662.9,16682.7,16624.3,16646.3,24049.99326477
2023-01-03 15:30:00+00:00,16646.2,16679.7,16621.3,16679.7,13289.57338567
2023-01-03 16:00:00+00:00,16679.8,16688.4,16636.2,16650.1,11975.17350343
2023-01-03 16:30:00+00:00,16645.1,16661.1,16617.8,16625.6,7830.95284565
2023-01-03 17:00:00+00:00,16623.3,16645.1,16619.5,16627.9,7475.33933014
2023-01-03 17:30:00+00:00,16627.4,16642.0,16610.5,16635.4,7578.32552109
2023-01-03 18:00:00+00:00,16635.7,16651.3,16630.5,16651.3,5184.97781921
2023-01-03 18:30:00+00:00,16651.9,16654.1,16641.0,16646.8,3831.42817132
2023-01-03 19:00:00+00:00,16647.1,16648.5,16627.9,16637.2,5769.00773072
2023-01-03 19:30:00+00:00,16638.1,16658.2,16629.1,16647.2,7280.67712641
2023-01-03 20:00:00+00:00,16646.2,16672.4,16644.8,16661.1,13330.13616173
2023-01-03 20:30:00+00:00,16661.1,16671.2,16654.7,16665.4,4821.95682386
2023-01-03 21:00:00+00:00,16664.6,16674.8,16662.2,16671.8,3827.67617329
2023-01-03 21:30:00+00:00,16671.9,16676.0,16664.8,16668.7,6513.58171943
2023-01-03 22:00:00+00:00,16668.7,16671.1,16651.8,16664.7,2901.36309463
2023-01-03 22:30:00+00:00,16664.8,16681.3,16655.6,16679.3,4704.2836606
2023-01-03 23:00:00+00:00,16679.4,16695.2,16674.8,16681.0,12388.93806216
2023-01-03 23:30:00+00:00,16680.4,16681.5,16673.1,16677.3,2230.91719962
2023-01-04 00:00:00+00:00,16676.8,16677.0,16666.5,16676.0,2128.51597378
2023-01-04 00:30:00+00:00,16676.0,16676.0,16655.5,16663.5,2131.27913112
2023-01-04 01:00:00+00:00,16663.6,16732.7,16663.1,16715.9,22075.89011043
2023-01-04 01:30:00+00:00,16715.9,16728.0,16700.4,16704.6,4090.85714335
2023-01-04 02:00:00+00:00,16704.6,16726.2,16704.6,16720.0,6457.62321462
2023-01-04 02:30:00+00:00,16719.1,16754.6,16719.0,16738.0,14788.00602974
2023-01-04 03:00:00+00:00,16737.5,16849.2,16737.5,16804.7,47519.12036366
2023-01-04 03:30:00+00:00,16804.7,16874.3,16804.7,16865.9,25543.86824269
2023-01-04 04:00:00+00:00,16865.4,16906.0,16853.5,16853.5,25323.99791737
2023-01-04 04:30:00+00:00,16853.6,16880.1,16853.6,16861.9,10150.38022904
2023-01-04 05:00:00+00:00,16862.0,16867.4,16843.1,16855.4,4452.04373362
2023-01-04 05:30:00+00:00,16855.4,16859.2,16844.5,16859.1,2454.03613456
2023-01-04 06:00:00+00:00,16859.1,16866.8,16855.5,16864.7,2888.12929293
2023-01-04 06:30:00+00:00,16864.7,16877.6,16855.6,16877.6,3905.09965475
2023-01-04 07:00:00+00:00,16877.9,16890.0,16852.7,16856.5,6910.72587189
2023-01-04 07:30:00+00:00,16856.6,16877.8,16852.6,16873.2,7073.91624003
2023-01-04 08:00:00+00:00,16871.5,16912.4,16843.9,16849.4,14554.70880178
2023-01-04 08:30:00+00:00,16849.5,16873.1,16836.4,16864.9,8886.3135719
2023-01-04 09:00:00+00:00,16865.3,16867.0,16854.7,16854.9,2594.83744191
2023-01-04 09:30:00+00:00,16854.9,16863.4,16839.4,16846.7,5295.09556953
2023-01-04 10:00:00+00:00,16846.5,16848.2,16840.1,16846.0,3620.39213485
2023-01-04 10:30:00+00:00,16846.5,16850.0,16836.7,16847.3,3588.77046479
2023-01-04 11:00:00+00:00,16847.3,16854.0,16842.8,16848.8,1889.0727113
2023-01-04 11:30:00+00:00,16848.8,16861.7,16839.0,16839.0,5275.01442364
2023-01-04 12:00:00+00:00,16838.6,16846.5,16830.1,16840.2,5329.48513117
2023-01-04 12:30:00+00:00,16840.2,16846.4,16811.0,16816.9,5712.55782727
2023-01-04 13:00:00+00:00,16816.9,16839.8,16814.4,16828.1,6356.49551894
2023-01-04 13:30:00+00:00,16828.1,16831.2,16824.9,16829.3,1817.38848669
2023-01-04 14:00:00+00:00,16829.3,16829.6,16807.8,16821.1,4597.28487057
2023-01-04 14:30:00+00:00,16820.4,16859.2,16801.0,16830.6,25734.12233577
2023-01-04 15:00:00+00:00,16829.3,16847.1,16770.5,16819.8,38249.53257941
2023-01-04 15:30:00+00:00,16819.8,16855.9,16807.9,16855.4,16398.49605673
2023-01-04 16:00:00+00:00,16855.6,16895.9,16834.6,16868.5,17769.62775612
2023-01-04 16:30:00+00:00,16868.5,16882.1,16846.1,16861.6,8778.01800445
2023-01-04 17:00:00+00:00,16861.6,16879.5,16853.7,16876.5,4907.77497492
2023-01-04 17:30:00+00:00,16876.6,16938.7,16876.6,16894.0,29064.87586666
2023-01-04 18:00:00+00:00,16893.8,16927.8,16874.8,16918.8,13871.91345131
2023-01-04 18:30:00+00:00,16918.8,16980.5,16918.8,16958.2,25468.70593201
2023-01-04 19:00:00+00:00,16951.0,16986.6,16794.8,16808.8,59211.99988656
2023-01-04 19:30:00+00:00,16809.4,16842.0,16791.4,16840.8,21508.36816801
2023-01-04 20:00:00+00:00,16840.0,16849.9,16829.6,16842.0,8715.81502862
2023-01-04 20:30:00+00:00,16838.5,16838.5,16780.1,16807.0,15574.84752971
2023-01-04 21:00:00+00:00,16805.7,16826.8,16798.3,16826.7,7496.7972926
2023-01-04 21:30:00+00:00,16826.7,16827.1,16815.6,16825.2,2983.65538044
2023-01-04 22:00:00+00:00,16825.2,16830.5,16820.0,16828.7,2016.65587665
2023-01-04 22:30:00+00:00,16828.6,16844.9,16826.0,16828.1,2512.43911417
2023-01-04 23:00:00+00:00,16828.2,16852.3,16819.7,16852.3,8902.9048129
2023-01-04 23:30:00+00:00,16852.6,16866.6,16851.6,16852.0,6001.72908861
2023-01-05 00:00:00+00:00,16852.0,16877.0,16852.0,16866.3,11259.49542624
2023-01-05 00:30:00+00:00,16866.4,16866.9,16830.3,16830.4,2278.83759702
2023-01-05 01:00:00+00:00,16830.4,16838.0,16812.9,16837.7,7109.58140822
2023-01-05 01:30:00+00:00,16836.8,16850.1,16836.1,16836.1,3862.14864534
2023-01-05 02:00:00+00:00,16835.9,16838.2,16827.3,16830.7,3155.75161486
2023-01-05 02:30:00+00:00,16830.7,16845.4,16830.5,16839.1,2455.73267128
2023-01-05 03:00:00+00:00,16839.0,16839.1,16827.2,16829.9,2459.81934854
2023-01-05 03:30:00+00:00,16829.8,16831.1,16822.7,16828.0,2389.34827567
2023-01-05 04:00:00+00:00,16827.9,16837.0,16824.3,16836.2,3450.33059832
2023-01-05 04:30:00+00:00,16836.2,16844.4,16833.8,16840.2,2191.06404711
2023-01-05 05:00:00+00:00,16840.2,16848.3,16838.2,16845.2,2080.17941373
2023-01-05 05:30:00+00:00,16845.1,16846.6,16840.4,16843.6,1337.25304022
2023-01-05 06:00:00+00:00,16843.7,16843.7,16823.7,16825.1,1494.36483943
2023-01-05 06:30:00+00:00,16825.1,16826.1,16815.0,16821.1,2215.84736116
2023-01-05 07:00:00+00:00,16821.1,16821.2,16793.2,16794.9,2103.33745237
2023-01-05 07:30:00+00:00,16795.0,16823.0,16795.0,16822.9,4642.33610289
2023-01-05 08:00:00+00:00,16823.0,16828.8,16816.6,16817.0,2050.35345914
2023-01-05 08:30:00+00:00,16816.9,16817.0,16797.0,16808.2,3224.93829691
2023-01-05 09:00:00+00:00,16808.2,16812.0,16793.0,16807.6,3372.21741713
2023-01-05 09:30:00+00:00,16807.6,16808.1,16785.0,16807.3,6690.13031549
2023-01-05 10:00:00+00:00,16807.5,16830.0,16806.2,16823.2,4073.96921116
2023-01-05 10:30:00+00:00,16823.2,16835.0,16821.7,16827.2,2782.24329387
2023-01-05 11:00:00+00:00,16827.2,16828.6,16818.0,16818.1,1092.01643634
2023-01-05 11:30:00+00:00,16818.0,16835.5,16818.0,16834.3,5418.60408799
2023-01-05 12:00:00+00:00,16834.3,16834.3,16818.5,16818.6,900.07159738
2023-01-05 12:30:00+00:00,16818.6,16830.8,16818.6,16820.5,2474.93352585
2023-01-05 13:00:00+00:00,16820.5,16827.4,16805.2,16810.6,9209.78610639
2023-01-05 13:30:00+00:00,16808.4,16818.2,16780.0,16783.1,9039.85827795
2023-01-05 14:00:00+00:00,16782.0,16816.5,16763.8,16812.9,16743.77696805
2023-01-05 14:30:00+00:00,16813.4,16835.0,16764.9,16831.1,29536.06747113
2023-01-05 15:00:00+00:00,16830.7,16868.3,16828.1,16851.3,20509.25681916
2023-01-05 15:30:00+00:00,16851.1,16879.0,16846.7,16846.7,7934.7973106
2023-01-05 16:00:00+00:00,16846.7,16861.7,16833.0,16834.9,4965.09913656
2023-01-05 16:30:00+00:00,16835.1,16838.7,16824.6,16837.6,4077.20662229
2023-01-05 17:00:00+00:00,16837.5,16845.3,16821.7,16829.5,4514.1146593
2023-01-05 17:30:00+00:00,16828.1,16835.2,16812.1,16813.8,4240.8121556
2023-01-05 18:00:00+00:00,16811.2,16842.7,16801.4,16839.1,9471.20377028
2023-01-05 18:30:00+00:00,16839.1,16845.1,16836.1,16840.2,5457.70899827
2023-01-05 19:00:00+00:00,16840.2,16851.6,16836.9,16837.0,2309.7014378
2023-01-05 19:30:00+00:00,16836.6,16876.2,16831.3,16867.7,8969.94136072
2023-01-05 20:00:00+00:00,16866.1,16869.1,16849.7,16854.1,2013.7027294
2023-01-05 20:30:00+00:00,16853.6,16861.1,16853.3,16860.5,4136.57454127
2023-01-05 21:00:00+00:00,16859.9,16861.6,16836.7,16844.0,3722.15330653
2023-01-05 21:30:00+00:00,16844.1,16853.8,16837.1,16849.8,2997.30045973
2023-01-05 22:00:00+00:00,16849.8,16857.0,16849.7,16856.0,1841.87928393
2023-01-05 22:30:00+00:00,16856.0,16856.1,16835.9,16837.5,1098.80418135
2023-01-05 23:00:00+00:00,16837.6,16847.9,16823.0,16830.2,8852.52762594
2023-01-05 23:30:00+00:00,16830.1,16840.7,16826.1,16832.6,3603.89936428
2023-01-06 00:00:00+00:00,16832.6,16843.4,16828.4,16843.4,2800.55366224
2023-01-06 00:30:00+00:00,16842.7,16867.9,16842.6,16859.3,7185.90171005
2023-01-06 01:00:00+00:00,16859.3,16860.6,16850.4,16851.1,1414.04692262
2023-01-06 01:30:00+00:00,16851.1,16853.4,16823.2,16826.7,2556.27922236
2023-01-06 02:00:00+00:00,16827.5,16833.0,16804.8,16827.6,8131.11595085
2023-01-06 02:30:00+00:00,16827.5,16837.1,16822.9,16836.1,4807.36331948
2023-01-06 03:00:00+00:00,16836.1,16837.3,16826.3,16836.5,2775.33028994
2023-01-06 03:30:00+00:00,16836.6,16840.1,16831.9,16833.3,1211.06859392
2023-01-06 04:00:00+00:00,16833.3,16834.9,16809.0,16809.9,5064.95838204
2023-01-06 04:30:00+00:00,16809.9,16824.1,16804.7,16821.2,4286.58242326
2023-01-06 05:00:00+00:00,16821.2,16822.1,16808.6,16808.6,2252.96113053
2023-01-06 05:30:00+00:00,16808.5,16812.7,16794.1,16808.6,3656.61376365
2023-01-06 06:00:00+00:00,16808.5,16813.1,16797.0,16797.4,3366.96360312
2023-01-06 06:30:00+00:00,16797.7,16800.5,16780.4,16787.2,2614.36076313
2023-01-06 07:00:00+00:00,16787.2,16800.1,16781.9,16798.9,3135.79547924
2023-01-06 07:30:00+00:00,16799.0,16800.0,16788.8,16793.2,1192.10593437
2023-01-06 08:00:00+00:00,16793.3,16809.4,16793.2,16806.1,2700.83845386
2023-01-06 08:30:00+00:00,16806.1,16809.9,16801.2,16801.6,1460.89179919
2023-01-06 09:00:00+00:00,16802.0,16802.1,16766.0,16782.4,4817.46038326
2023-01-06 09:30:00+00:00,16782.4,16792.9,16771.1,16789.1,3532.13969236
2023-01-06 10:00:00+00:00,16789.0,16793.7,16785.6,16789.6,1219.52897242
2023-01-06 10:30:00+00:00,16789.5,16800.3,16764.9,16767.5,3790.08624349
2023-01-06 11:00:00+00:00,16767.4,16773.0,16720.0,16749.6,22474.69613846
2023-01-06 11:30:00+00:00,16749.5,16755.3,16733.6,16741.6,5830.7460487
2023-01-06 12:00:00+00:00,16741.5,16750.3,16722.7,16724.4,5923.82304909
2023-01-06 12:30:00+00:00,16723.4,16746.9,16722.4,16734.2,6172.13354905
2023-01-06 13:00:00+00:00,16733.8,16745.0,16701.4,16701.4,17625.99010443
2023-01-06 13:30:00+00:00,16700.9,16816.5,16691.9,16775.1,85189.1957497
2023-01-06 14:00:00+00:00,16775.2,16782.1,16747.6,16767.2,6437.77486283
2023-01-06 14:30:00+00:00,16767.2,16791.0,16726.3,16750.8,19657.27716775
2023-01-06 15:00:00+00:00,16750.8,16791.0,16750.8,16766.0,16888.57376957
2023-01-06 15:30:00+00:00,16766.1,16846.6,16766.0,16844.7,24588.91551853
2023-01-06 16:00:00+00:00,16843.3,16851.3,16810.0,16815.0,5709.37377503
2023-01-06 16:30:00+00:00,16815.0,16838.4,16812.2,16832.0,6757.13663792
2023-01-06 17:00:00+00:00,16831.7,16845.4,16817.2,16826.8,5218.69654636
2023-01-06 17:30:00+00:00,16826.9,16830.6,16815.1,16820.9,2156.79342667
2023-01-06 18:00:00+00:00,16821.0,16858.7,16821.0,16850.0,12974.7930447
2023-01-06 18:30:00+00:00,16850.1,16860.7,16842.7,16849.6,6991.39904489
2023-01-06 19:00:00+00:00,16849.6,16869.2,16847.6,16862.2,6244.88214759
2023-01-06 19:30:00+00:00,16862.3,16962.1,16862.2,16938.5,41585.64509594
2023-01-06 20:00:00+00:00,16938.5,17029.3,16938.4,16942.7,42820.56959934
2023-01-06 20:30:00+00:00,16942.7,16957.8,16890.5,16896.5,10374.16272647
2023-01-06 21:00:00+00:00,16896.4,16934.7,16892.0,16926.9,7929.33567625
2023-01-06 21:30:00+00:00,16924.0,16950.1,16919.7,16931.9,9342.70926405
2023-01-06 22:00:00+00:00,16932.0,16955.8,16932.0,16955.7,3388.7368722
2023-01-06 22:30:00+00:00,16955.8,16965.4,16940.3,16957.9,4374.01808688
2023-01-06 23:00:00+00:00,16957.9,16978.0,16945.3,16967.8,12784.67587772
2023-01-06 23:30:00+00:00,16967.9,16967.9,16942.9,16950.7,3872.82177661
2023-01-07 00:00:00+00:00,16950.7,16953.6,16935.2,16945.4,2951.22993871
2023-01-07 00:30:00+00:00,16945.4,16979.5,16945.4,16979.4,5442.9421048
2023-01-07 01:00:00+00:00,16979.4,16980.2,16947.0,16949.3,656.22682239
2023-01-07 01:30:00+00:00,16949.4,16969.1,16949.3,16951.1,1812.48207723
2023-01-07 02:00:00+00:00,16951.0,16955.4,16945.4,16945.5,1247.19910838
2023-01-07 02:30:00+00:00,16945.5,16950.5,16939.9,16944.1,1781.60554576
2023-01-07 03:00:00+00:00,16944.1,16954.1,16940.4,16954.0,3444.57269081
2023-01-07 03:30:00+00:00,16954.1,16954.5,16943.8,16953.2,2270.89683449
2023-01-07 04:00:00+00:00,16953.2,16954.1,16948.0,16948.0,395.06323046
2023-01-07 04:30:00+00:00,16948.1,16948.1,16937.3,16937.8,1061.01318852
2023-01-07 05:00:00+00:00,16937.7,16940.5,16937.2,16939.4,692.27617503
2023-01-07 05:30:00+00:00,16939.4,16939.4,16934.2,16938.0,759.88057281
2023-01-07 06:00:00+00:00,16938.0,16938.1,16924.5,16928.6,2298.54550469
2023-01-07 06:30:00+00:00,16928.5,16936.0,16928.5,16935.6,938.66360036
2023-01-07 07:00:00+00:00,16935.6,16947.9,16935.5,16946.1,1944.34224282
2023-01-07 07:30:00+00:00,16946.0,16947.9,16944.9,16947.9,408.38295353
2023-01-07 08:00:00+00:00,16947.8,16953.0,16930.8,16930.8,2095.99969823
2023-01-07 08:30:00+00:00,16930.9,16939.2,16927.9,16927.9,1926.16741376
2023-01-07 09:00:00+00:00,16928.0,16930.5,16926.7,16930.2,634.05666005
2023-01-07 09:30:00+00:00,16930.1,16932.4,16924.7,16930.2,2046.4655796
2023-01-07 10:00:00+00:00,16930.2,16930.3,16920.4,16920.4,715.31134849
2023-01-07 10:30:00+00:00,16920.5,16922.6,16915.1,16922.6,1485.09122226
2023-01-07 11:00:00+00:00,16922.5,16924.1,16914.2,16924.0,1806.3324965
2023-01-07 11:30:00+00:00,16924.0,16924.7,16921.6,16922.9,761.02214447
2023-01-07 12:00:00+00:00,16922.9,16923.0,16912.5,16916.0,1629.01316531
2023-01-07 12:30:00+00:00,16916.0,16920.3,16912.1,16920.0,1365.77547107
2023-01-07 13:00:00+00:00,16920.1,16929.8,16918.3,16929.8,2582.72629961
2023-01-07 13:30:00+00:00,16929.9,16936.1,16913.5,16918.4,2964.73165301
2023-01-07 14:00:00+00:00,16918.3,16926.9,16908.8,16926.9,3384.89486769
